product_id,product_name,youtube_link,item_no
59479,Round Diamond Prong Set Plain Gold Engagement Ring,https://youtu.be/YNZzeniGfj0,R29735KW14DD001
59483,Oval Shaped Diamond Prong Set Plain Gold Engagement Ring,https://youtu.be/WxN6p7vrWMo,R29736KW14DD001
59487,Octagon Emerald Shaped Diamond Bezel Set Plain Gold Engagement Ring,https://youtu.be/xXCL2cKda_s,R29737KY14CZ001
59491,Octagon Emerald Shaped Diamond Plain Gold Engagement Ring,https://youtu.be/Je5agM9QALY,R29738KY14CZ001
59495,Diamond Fancy Twist Shank Engagement Ring,https://youtu.be/m-9ZMSJ2KK4,R29739KA14DD001
59499,Diamond Fancy Twist Shank Engagement Ring,https://youtu.be/cZOQ-H8tRFY,R29740KA14DD001
59503,Sapphire Diamond Fancy Twist Shank Engagement Ring,https://youtu.be/fn6I0J35eRA,R29741KW14V01001
59504,Diamond Fancy Twist Shank Engagement Ring,https://youtu.be/Mg7JlOzD2yw,R29742KA14DD001
59630,Rainbow Sapphire Diamond Fancy Twist Shank Engagement Ring,https://youtu.be/OIsajGrcVpk,R29742KW14V01001
59505,Pear Shaped Diamond Fancy Engagement Ring,https://youtu.be/6R9vRpAtHP8,R29743KW14DD001
59506,Pear Shaped Sapphire Fancy Engagement Ring,https://youtu.be/OrYv8g6k1z0,R29744KW14SA001
59507,Pear Shaped Diamond Fancy Engagement Ring,https://youtu.be/3lm928zvaIA,R29745KW14DD001
59508,Marquise Cut Sapphire Diamond Fancy Engagement Ring,https://youtu.be/pd1mtoRjvys,R29746KW14V01001
59509,Octagon Emerald Cut Diamond Fancy Engagement Ring,https://youtu.be/js-HipMXR70,R29747KA14DD001
59510,Oval Shaped Diamond Fancy Engagement Ring,No Video (to be shoot),R29748KA14DD001
59348,Diamond Special Setting Hoop Earrings,https://youtu.be/cuaqTagz2wM,E29749KY14DD001
59345,Diamond Special Setting Engagement Ring,https://youtu.be/63yfbbhPHtE,R29749KA14DD001
59346,Diamond Special Setting Matching Ring,https://youtu.be/3QAxOhPqiOA,Z29749KY14DD001
59347,Diamond Special Setting Open Circle Pendant with Chain,https://youtu.be/00Mf_HHW0Cc,P29749KY14DD001
59356,Pear Shaped Diamond Drop Necklace,Video not upload,N29684GW18DD001
59349,Pear Shaped Diamond Ring,https://youtu.be/pmnbuNNa4qo,R29684GW18DD001
59350,Pear Shaped Diamond Drop Earrings,https://youtu.be/Z5LXUPCYfUA,E29684GW18DD001
59351,Pear Shaped Diamond Bangle,https://youtu.be/J-wzIem92Jk,B29684GW18DD001
59352,Fancy Shaped Diamond Drop Necklace,Video not upload,N29685GW18DD001
59353,Fancy Shaped Diamond Ring,https://youtu.be/-dJj4uEf2R4,R29685GW18DD001
59354,Fancy Shaped Diamond Drop Earrings,https://youtu.be/1NGFK842ywk,E29685GW18DD001
59355,Fancy Shaped Diamond Drop Bracelet,https://youtu.be/bEOCt-qQU2I,B29685GW18DD001
